IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n54;26;26;118;['rapšu eļļa', 'ūdens', 'cukurs', 'sarkanvīna etiķis', 'sinepes', 'ūdens', 'sinepju sēklas', 'cukurs', 'etiķis', 'sāls', 'tomātu pasta', 'olu dzeltenums', 'jodēts sāls', 'garšvielas', 'tai skaitā čili pipari', 'modificēta ciete', 'skābuma regulētājs', 'citronskābe', 'biezinātājs', 'ksantāna sveķi', 'konservants', 'kālija sorbāts', 'krāsviela', 'paprikas ekstrakts', 'antioksidants', 'e385'];[': rapšu eļļa, ūdens, cukurs, sarkanvīna etiķis, sinepes {ūdens,\nsee sinepju sēklas, cukurs, etiķis, sāls}, tomātu pasta 3%, olu dzeltenums\naus jodēts sāls, garšvielas {tai skaitā čili pipari 0,2%}, modificēta ciete, skābuma\nts "g {attronskābe}, biezinātājs. {ksantāna vek konservants {kālija\nmu. sorbāts}, krāsviela {paprikas ekstrakts}, antioksidants {e385}.\naaa produkta vidējā uzturvērtība 100 g: fleam t akanu\na as | pele piesātinātās taukskābes ....::2,69 0.120 u.\nmm % "„oglidrāi e45} pēc atvēršanas.\nlr , š tostarp cukuri ka t a 134. uzglabāt ledusskapi.\n3 24 olbaltumvielas i m8\n. ee bai neto e3100\ntita — " ražotājs: sia „orkla foods latvija", zvaigžņu iela 1.\n1s f os a „orkla fooc , ūni latvija\n: spilve, babītes pag., babītes nov., lv-21v i,\n| orkla aizmalms i duns atsauksmēm {+371} gopatss\n: www enilva |v .\n\n'];1;1;['olu dzeltenums'];['olu dzeltenums'];1;0;0;['olu dzeltenums'];[];[]
n55;20;20;109;['ūdens', 'rapšu eļļa', 'piena pulveris', 'cukurs', 'modificēta ciete', 'sāls', 'ķiploki', 'olu dzeltenuma pulveris', 'pētersīļi', 'skābuma regulētāji', 'etiķskābe', 'citronskābe', 'ābolskābe', 'askorbīnskābe', 'ķiploku aromatizētāji', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'konservants', 'kālija sorbāts'];[': ūdens. rapšu eļļa. piena pulveris, cukurs. modificē\nciete, sāls, ķiploki {0,7%}, olu dzeltenuma pulveris, pētersīļi, kaluma\na era aj riga rage askorbīnskābe}, ķiploku\n\nomatizetaji. biezinātāji {guāra sveķi. ksantāna sveki}. kons\n{kālija sorbāts}. a m nat\nm a\nprodukta vidējā uzturvērtība 100 g: | ieteicams līdz:\nenerģētiskā vērtība .........1170 kj/285 kcal | setīt atzīmi uz iepakojuma\n{aug aa atrat ana onennna tā kaa a ee nea ne ni, 275 g uzglabāt temperatūrā\n\nče! piesātinātās taukskābes ..... 329 |e3789 u.\nogļhidrāti... ausu. 140 | pēc atvēršanas\n\ni kobīemd cūku... aeeereenceens 2g uzglabāt iiedusskapi.\nodalumvielas ...... aaa... 1100\n\n2 ē | neto 3/09 :-\na a enim\n\na} ražotājs: sia „orkla foods latvija”, zvaigžņu iela 1,\n\nau omnia 8: oja „orla 0005 | 21v} tags | atvila, .\n\n'];2;3;['piena pulveris', 'olu dzeltenuma pulveris'];['piena pulveris', 'olu dzeltenuma', 'cūku'];2;0;1;['piena pulveris', 'olu dzeltenuma'];[];['cūku']
n57;23;23;115;['ūdens', 'rapšu eļļa', 'cukurs', 'ananāsu sulas koncentrāts', 'baltvīna etiķis', 'olu dzeltenuma masa', 'mango pārslas', 'mango biezenis', 'sinepes', 'modificēta ciete', 'spirta etiķis', 'sāls', 'karija pulveris', 'biezinātājs', 'ksantāna sveķi', 'garšvielas', 'konservants', 'kālija sorbāts', 'paprikas aromatizētājs', 'krāsviela', 'beta karotīns', 'antioksidants', 'e385'];[': ūdens, rapšu eļļa, cukurs, ananāsu sulas koncentrāts, ļ\nbaltvīna etiķis, olu dzeltenuma masa, mango pārslas 2%, mango\nbiezenis 1,5%. sinepes, modificēta ciete, spirta ētiķis , sāls, karija pulvēris\n0,9%. biezinātājs {ksantāna sveķi}, garšvielas, konservants {kālija simba :\npaprikas aromatizētējs, krāsviela {beta karotīns}, antioksidants {e389}.\ni aaa m a\nprodukta vidējā uzturvērtība 100 g: et aam aziepaajuma\nenerģētiskā vērtība .......... 1230 kj/ 300 kcal uzglabāt temperatūrā\n{auka s. reasa poet ana znk ae nnez ste eto e rt tt as 2īg | 6 +250.\nom piesātinātās taukskābes ......200 | pacatvēršanas =.\nogļhidrāti ....... en 19 0 uzglabāt ledusskapi.\nlao kut asmeni ta %5 0\nolbaltumvielas ....... eee nn u,\n888 ...kakaeeotoneno iegamsenerēnienie ae bpo neto: |\nam "tamimni iela 1,\nzotājs: s latvija”, zvaigžņu <\n» , , ražotājs: sia „orkla foods latvija p917 latvija\n\n'];1;2;['olu dzeltenuma masa'];['olu dzeltenuma', 'karotīns'];1;0;1;['olu dzeltenuma'];[];['karotīns']
n58;27;27;273;['ūdens', 'rapšu eļļa', 'siera pulveris', 'siers', 'emulģējošā sāls e331', 'sāls', 'es', 'biezinātājs', 'modificēta kukurūzas ciete', 'fruktoze', 'sāls', 'stabilizētāju maisījums', 'piena olbaltumvielas', 'biezinātājs e1422', 'paniņu pulveris', 'stabilizētāji', 'e415', 'e435 e412', 'sūkalu pulveris', 'olu dzeltenuma pulveris', 'sāls', 'glikozes sīrups', 'sinepju ekstrakts', 'skābuma regulētājs', 'etiķskābe', 'garšvielas', 'ķiploku eļļa'];['nau mu\nn rrn i\nr rmi nu m {| |\nn sa ni s kr s iz m tt u\na n n "a\ns lņ štu yčwģ—>čw>-xxxx%wx% n "ma\nsli o ls s ” n d r āū\nb0 s s slķ a sa sas a e o7e ts or pebei}\nn si ī mr ss ss ss o } kaa bik pt tun\ns" "pūt, lks r m vigāg ij\nu t s s fs rrfs | krbti} i\ne———— ——-__ i en : . ā ji\nf dens, rapšu ēļia, siera pulveris 3% ā\nm : : tr, a ļ $ = d om baj ģ\nms, emulģējošā sāls e331, sāls} {es}, biezinātājs {modificēta\nli u uu 4 } — 5 ana zs i ,. kr\nļ : ss res j ntie jāai\n| kukurūzas ciete}, fruktoze, sals, stabilizētāju wanie\nte m aa ma are da ais lveris, 5d!\n15, e435 e8172, sūkalu pulveris, olu dzeltenuma pu īī āā\nire r ta a rate su saiti {a cis ra, ļē js {etiķskābe},\nj nozessirups}, sinepju ekstrakts, skābuma iegu ra ž latvij\nmy a | ž _ | " 7 v, | k | - | | p 4\ngaršvielas, ķiploku eļla-0,03%. ķiploku 09 izceo rodukta\nnerģētiskā. vērtība: 1367 kļ } 327 kcal: 100 9 p\nutgetiska vērtība: 1367 |} kai. atās taukskābes}\nhi. 4 \' < / 4 |\n"a unvērtība: 334 g tauki. {tostarp 3,29 ara trmvieks, 180 m a\nramus }.1.7 golbaltumvielas 10\n"909 nidrāti {tostarp 2,3 g cukuri} 1,790 iemakojuma: vē\n5dls. ieteicamās līdz: un partijas numuru: skatīt uziep\nātuares . , ā dusska va ee mit, .\nms ieteicāms uzglabāt ledusskapī. āā\nee a aa ila amat\nss s a r35 m ae a ep ae 1 pa a am ea a "era:\n——— aaa tat eed\nla a s aa aaa ieas aaa\n\n'];6;3;['siera pulveris', 'siers', 'piena olbaltumvielas', 'paniņu pulveris', 'sūkalu pulveris', 'olu dzeltenuma pulveris'];['sūkalu pulveris', 'siera', 'olu dzeltenuma'];3;3;0;['sūkalu pulveris', 'siera', 'olu dzeltenuma'];['siers', 'piena olbaltumvielas', 'paniņu pulveris'];[]
n60;11;11;60;['rapšu eļļa', 'ūdens', 'olu dzeltenums', 'cukurs', 'spirta etiķis', 'sinepes', 'sāls', 'krāsviela', 'beta karotīns', 'antioksidants', 'e385'];[': rapšu eļļa, ūdens, olu\ndzeltenums, cukurs, spirta etiķis,\nsinepes, sāls, krāsviela {beta karotīns},\nantioksidants {e385}.\n0/ ” -e\nuzturvērtība 100g 1 porēja idd* a a |} ā\nenerģētiskā | 2940/ ķiu «\nvērtība lu/kcal 110 { ve ā\nlauki, g 77 | m w i — i\npiesāti 58 |09|}\niesatinātās f 4\ntaukskābes, g\nogļhidrāti, g la jērāi —\n"tostarp cukuri,g| 34 | 05\n14 | vid om a\n\n'];1;2;['olu dzeltenums'];['olu dzeltenums', 'karotīns'];1;0;1;['olu dzeltenums'];[];['karotīns']
n61;12;12;173;['pilngraudu auzu pārslas', 'oligofruktoze', 'cukurs', 'pilngraudu kviešu pārslas', 'saulespuķu eļļa', 'rīsu ekstrudāts', 'rīsu milti', 'sasaldējot kaltēti zemeņu gabaliņi', 'medus', 'sāls', 'dabīgs aromatizētājs', 'antioksidants e306'];[': pilngraudu auzu pārslas 52%, oligofruktoze, cukurs, pilngraudu iņ\ntt" kviešu pārslas 9%, saulespuķu eļļa, rīsu ekstrudāts 6% {rīsu milti}, sasaldējot kaltēti zemeņu gabaliņi 3%, medus,\n\'| sāls, dabīgs aromatizētājs, antioksidants e306. var.\na” "| ieteicams līdz: skatīt uz iepakojuma. uzglabāt vēsā un sausā vietā. baudiet kopā ar pienu, jogurtu vai kefīru. ražots\n"polijā pēc īpaša rimi pasūtījuma. pilgraudu auzu pārslu un kaltēto zemeņu izcelsme: es un ārpus es. izplatītājs latvijā: d 2\nsia rimi latvia, a. deglavaiēla 161, rīgā, lv-1021. bezmaksas tālrunis atsauksmēm latvijā: 80000 180.\ntraškūs dribsniai su braškēmis. sudedamosios dalys: visu grūdo daliy avižu dribsniai 52%, oligofruktozē,\ncukrus, visy grūdo daliy kviečiu dribsniai 9%, saulēgražu aliejus, ryžiu isspaudos 6% {ryžiy miltai}, liofilizuotu\nbraškiy gabalēliai 3%, medus, druska, natūrali kvapioji medžiaga, antioksidantas e306. gali būti žemēs riešutu,\nriešutu, pieno, soju ir sezamo seklu pēdsaku. geriausias iki: žr. ant pakuotēs. laikyti vēsioje ir aaa anu\nm mēgaukites su pienu, jogurtu ar kefyru. pagaminta lenkijoje paga! speciālu rimi užsakyma. visu ro , ar\ndribsniu irliofilizuotu braškiu kilmē: es ir ne es. platintojas lietuvoje: uab „rimi lietuva”, spaudos 9. 6-1, | m\nvilnius, lietuva. nemokamas klientu aptarnavimo centro tel. 8 800 e23000. es\nt ma”\n\n'];1;6;['medus'];['medus', 'medus', 'pienu', 'kefīru', 'visu', 'jogurtu'];1;0;5;['medus'];[];['medus', 'pienu', 'kefīru', 'visu', 'jogurtu']
n64;15;15;163;['ūdens', 'tomātu pasta', 'liellopa gaļa', 'cūkgaļa', 'sasmalcināti tomāti', 'olīveļļa', 'tomātu sula', 'selerija', 'burkāni', 'sīpoli', 'kukurūzas ciete', 'sāls', 'cukurs', 'aromatizētājs', 'skābuma regulētājs e270'];[': ūdens tomātu pasta 13,0% lieltopa gala 11,7% cukgala |0\n|18 sasmalcināti tomāti 83%, olveļa, tomātu sula, selerija, |\nburkāni, n kukuruzas ciete, sals cukurs, aromatizētājs skābuma |\nregulētājs e220. 100 : produkta uzturvērtība: rs vērība ||\njoms 4 100 kcal tauki 36 g tostarp piesātinātās taukskābes 13 g / lt\na gb g tostarp cukum 33 g, škiedrvielas 06 g olbaltumvielas {| „"„————\n|3515 1} ieteicams līdz: skatīt uz iepakojuma. pēc iepakojuma |\n| atvēršanas izlietot 3 dienu laikā. ražots u pēc īpaša aim ||\n: pasūtijuma. upei i sia rimi latvia * mms 161, |\n| kīga 1, ezmaksas talrunis atsauksmēm latvijā vai |\nbolognese makaronu padažas. padažas su 25% maitas |\n: — sudedamosios dalys, vendu pomīconi pasta 130% |\nej\ndeju, pomidaru suis, salierai mono» svoguna, sputtu f\nkrlrols, daska, crus drei mēreo mastnoumas | ,\nregular meczaga ē2/0 100 g produkts mastvgumēs |\n| ermergine vertē 418 kd} 100 kcal rebaļā 56 g 5 ur soci a\ngt 130 angliavandeniai 66 415 kuru cukru 35 g skalduine\nmēdīlagos {6 g balņmai 55 g duska 15 g garauss kā art ,\na a am einrartnti net 3 dienas panaminta naijoje |\n\n'];2;2;['liellopa gaļa', 'cūkgaļa'];['lieltopa gala', 'maitas'];0;2;2;[];['liellopa gaļa', 'cūkgaļa'];['lieltopa gala', 'maitas']
n65;12;12;186;['piens', 'krējums', 'siera pulveris', 'no cietā siera', 'zilā siera', 'čedaras', 'mocarella', 'modificēta kukurūzas ciete', 'sāls', 'ķiploku pulveris', 'melnie pipari', 'kurkuma'];[': ,\npiens, krējums, siera pulveris 6,5% {no cietā siera, zilā siera, čedaras =\nā mocarella}, modificēta kukurūzas ciete, sāls, ķiploku pulveris, melnie pipari, :\n: kurkuma. 1009 produkta uzturvērtība: enerģētiskā vērtība 600kj/ ņ:3\nba 8 140kcal, tauki 11g, tostarp piesātinātās taukskābes 8,2g, ogļhidrāti 5g, 3\nmt tostarp cukuri 4 1g, olbaltumvielas 5,29, sāls 1,3g. uzglabāt istabas er\nm temperatūrā. atvērtu uzglabāt temperatūrā līdz +8 "c. ieteicams līdz: skatīt 3 "=\n| uziepakojuma. ražots itālijā. izplatītājs latvijā: sa rimi latvia, a. deglava , + - 4%\niela 161, rīga, lv-1021. bezmaksas tālrunis atsauksmēm latvijā: 80000 : m a\nt 180.lt:ica baltuju izira ini lredageis 400g sudedamosios es m -\nrs dalys: pienas, grietinele, sūrio milteliai 6,5% {iš kietojo sūno 3 54% a —\n> mehmojo sūrio, čederio, mozzarella}, modifikuotas kukurūzu krakmolas, a s 5 —\nbs druska. česnako milteliai, juodieji pipirai, ciberžolē. 100g produkto :\nmaistingumas: energinēe vertē 600kj/ 140kcal, niebalai 11g, iš kuri\ns sočuju riebalu rūgščiu 8,24, angliavandeniai 5g, iš kuriu cukru 4,1g, baltymai + "a\ns 52 druska 1,3g. laikyti nomalioje kambaris temperatūroje. po atidarymo |\nlaikyt ne aukštesnēje nei +8 *c temperatūroje. gerlausias iki: žr ant vu\nb pakuotēs. pagaminta italijoje. platintojas lietuvoje ča a om lietuva",\n| spaudos g. 6-1, lt-05132, vilnius, lietuva. nemokamas klientu aptarnavimo >\ncentro tel. e2800 e23000 a, m\n\n'];7;8;['piens', 'krējums', 'siera pulveris', 'no cietā siera', 'zilā siera', 'Čedaras', 'mocarella'];['zilā siera', 'krējums', 'čedaras ā', 'piens', 'siera', 'mocarella', 'pienas', 'mozzarella'];5;2;3;['zilā siera', 'krējums', 'piens', 'mocarella', 'siera'];['no cietā siera', 'Čedaras'];['čedaras ā', 'pienas', 'mozzarella']
n67;10;10;89;['kukurūzas graudi', 'palmu eļļa', 'sāls', 'aromatizētāji', 'emulgators', 'saulespuķu lecitīns', 'siera pulveris', 'no piena', 'krāsviela', 'jaukti karotīni'];[': kukurūzas graudi — :\nm -: {77 %}, palmu eļļa, sāls, aromatizētāji, emulgators: p i\n+ saulespuķu lecitīns, siera pulveris {0,14 %} {no . ar\nī piena}, krāsviela: jaukti karotīni. uzglabāt sausā, no š ž\ntiešiem saules stariem pasargātā vietā, temperatūrā 27\nkas nepārsniedz 25%c. lai iegūtu vairāk informācijas un .\nkontaktinformāciju, lūdzu apmeklējiet mūsu mājas w.,\nlapu www.estrella.lv. se, ietīt\npopkoma pagatavošanas ja it uz "i\niepakojuma. pirms pagatavošanas lūdzu uzmanīgi — āā\nidasiet to! pieaugušajiem ir jāuzrauga popkoma n ?\nšanas process. f\n{eb juustumaitseline mikropopkom, mikrolaineah _ š\njus valmistamiseks. koostisosad: maisi tuum {77 %}\n4 palmiēli, sool, lēhna- ja maitseained, emulgaator: ,\n\n'];2;2;['siera pulveris', 'no piena'];['siera pulveris', 'piena'];2;0;0;['siera pulveris', 'piena'];[];[]
n72;24;24;353;['cukurs', 'kviešu milti', 'palmu eļļa', 'šī eļļa', 'rapšu eļļa', 'kakao pulveris ar samazinātu tauku saturu', 'vājpiena pulveris', 'kviešu ciete', 'laktoze', 'no piena', 'glikozes', 'fruktozes sīrups', 'emulgatori', 'sojas lecitīni', 'e492', 'e476', 'irdinātāji', 'amonija karbonāti', 'kālija karbonāti', 'nātrija karbonāti', 'sāls', 'skābuma regulētājs', 'nātrija hidroksīds', 'aromatizētāji'];["aa , |101 |11 es ss 385=56580 žšrs .\n2 0-1 = ss — = ss s2=* + m\nssš |zās šas ja «s ca sēra 8 = 13: s=v\na 5 r š cs «sen ss =>= s8s8%$= 53 :? =s553{0s75m-\nlt kakaviniai sausainiai {38%} su vanilēs skonio jdaru a a\n{19%}, padengti kakaviniu glaistu {43%}. sudedamosios dalys: maistingumas/ uzturvērtība/ toitumisalan\ncukrus, kvietiniai miltai, alyvpalmiuy aliejus, sviestmedžiu aliejus, rapsuy aitas\naliejus, liesi kakavos milteliai {4,8%}, nugriebto pieno milteliai, kvieciņ jūs ūsas\nkrakmolas, laktozē {iš pieno}, gliukozēs-fruktozēs sirupas, emulsikliai |energinēvertē/enerģētiskā vērtība/  |221940/ |e39519/\n{50ju iecitinai, e492, e476}, tešlos kildymo medžiagos {amonio |energiasisaldus 530 kcal\nkarbonatai, kalio karbonatai, natrio karbonatai}, druska, rūgštinguma\nreguliuojanti medžiaga {natrio hidroksidas}, kvapiosios medžiagos. iš kuriy sočiuju riebaly rūgščiu / | ,\nlv kakao cepumi {38%} ar vaniļas garšas pildījumu {19%}, | tostarp piesātinātās taukskābes / 1g | 23 129%\naarēlau saira ulēeu dit vimiicaia cukurs, kviešu | millest kūllastunud rasvhapped :: |\nmilti, palmu eļļa, šī eļļa, rapšu eļļa, kakao pulveris ar samazinātu tauku reti :\nsaturu {4,8%}, vājpiena pulveris, kviešu ciete, laktoze {no piena}, sa kemgammm eee ij 0,\n- glikozes-fruktozes sīrups, emulgatori {sojas liecitīni, e492, e476}, oo\n% rdinātāji {amonija karbonāti, kālija karbonāti, nātrija karbonāti}, sāls, |>idulinēsmedžiagos/>ķiedrvielas/ kudained 26 g '\nskābuma regulētājs {nātrija hidroksīds}, aromatizētāji.\nee kakaoglasuuri {43%} ja vaniljemaitselise tāidisega {19%}\nkakaokupsised e2610}. knostijosar: suku part lt **referencinis vidutinio suaugusio asmens vartojimo kiekis {e2400 kj / 2000\nvēiseemnikuēli, rapsiēli, vāhendatud rasvasisaldusega kakaopulber kena prie mk ā ņ.\n4%}. jāssi a kcal}. lv **leteicamā deva vidusmēra pieaugušajam {e2400 kj vai 2000 kcal}\n{4,8%}, lēssipulber {piimast}, nisutārklis, laktoos” {piimast}, ee **keskmise tāiskasvanu vērdluskogus {e2400 kj/ 2000 kcal}.\nglūkoosi-fruktoosisiirup, emulgaatorid {sojaletsitiinid, e492, e476}, lt 20,5 g = 1 sausainis. pakuotēje 12 sausainiņ. lv 20,5 9 = 1 cepums\nķergitusained {ammooniumkarbonaadid, kaaliumkarbonaadid, naatriumkar- * sk omutāt2 cepumi ee 20 6g= 1 kipsis. pakis 12 kūpsist\n+ bonaadid}, sool, happesuse regulaator {naatriumhūdroksiid}, lēhna- ja lt atstovas / lv pārstāvis / ee esindaja uab „mondelez baltic, taikos pl 88,\nmanstained, /nx 11-51182 kaunas, lietuva {leedu}. lt nem. inf. tel. 8 800 e16323. lv bezm. inf.\np008 ālr. 80002232. ee tel. 667 1770. , i\n= ā 219 m i kakaviniu glaistu / lv * pārklāti ar kakao glazūru/ ee * kakaoglasuuriga\nus vu cocoa li ai c lī man žjūrēti data ant pakuotēs šono. lv ieteicams līdz: skatīt datumu\npar uz pakas malas. ee parim enne: va\nāā m ja pava m tie iluticaticnie vietoi\n\n"];3;7;['vājpiena pulveris', 'laktoze', 'no PIENA'];['vājpiena pulveris', 'nātrija karbonāti', 'aitas', 'laktoze', 'piena', 'pieno', 'laktozē'];2;1;5;['vājpiena pulveris', 'laktoze'];['no PIENA'];['nātrija karbonāti', 'aitas', 'piena', 'pieno', 'laktozē']
n73;21;21;215;['kviešu milti', 'pildījumu ar šokolādes garšu', 'cukurs', 'palmu tauki', 'attaukots kakao pulveris', 'emulgators', 'e322', 'aromatizētājs', 'cukurs', 'palmu tauki', 'attaukots kakao pulveris', 'putu dzēsējs', 'e500ii', 'e503ii', 'saldo sūkalu pulveris', 'no piena', 'sāls', 'glikozes un fruktozes sīrups', 'aromatizētājs', 'emulgators', 'e322'];[': kviešu milti, pildījumu ar šokolādes garšu {cukurs, palmu tauki, attaukots kakao pulveris 18,8%, emulgators: e322, tyydyttynyttā / w tym kwasy tfuszczowe\nv m aromatizētājs}, cukurs, palmu tauki, attaukots kakao pulveris 7,7%, putu dzēsējs: e500, e503ii, saldo sūkalu pulveris {no piena}, sāls, glikozes un | sočiuju riebaly rūgščiy / tostarp piesātini\n\njā fruktozes sīrups, aromatizētājs, emulgators: e322. var. ražots es. kakao no ārpus es. glabāt sausā un no sasilšanas | rasvhapped:\n\n4 pasargātā vietā. ieteicams līdz: skatīt uzdruku uz sāniem. {ee} kakaosisaldusega kūpsised šokolaadimaitselise taidisega {25%}. koostisosad: | kohlenhydrate / glucides / carboidrati ,\n\na nisujahu, aromatiseeritud šokolaadikreem {suhkur, palmi rasv, vāherasvane kakaopulber 18,8%, emulgaator: e322, lēhna- ja maitseained}, suhkur, | kolhydrat / glucide / sacharidy / hiilihy\n\njā palmi rasv, vāherasvane kakaopulber 7,7%, kergitusained: e500ii, £503ii, magus vadakupulber {piimast}, sool, angliavandeniai / ogļhidrāti / sūsivesikud:\nglūkoosi-fruktoosisiirup, lēhna- ja maitseained, emulgaator: e322. toode vēib raccolta differenziata davon zucker / dont sucres / di cui zucch\nsisaldada pāhkleid, sojat ja sulfitid. toodetud - 1 7 6 toho cukry / varav sockerarter / din care za\n\nel. kakao muu kui el. hoida kuivas ja jahedas. fr g gen iastīes cukry / €k tuv omoiwv xākyapa / iš kuriy a\n\nma parim enne: vaadake pakendi kūljelt. {ģ — er eiweib / protēines / s aoni / —— s\n1,6841 māder s el {4 44 g } verifica le disposizioni | bielkoviny / proteiini/ biaiko / iporeīveo / 9:\n\ngunf”> mees neu el x ie nocemunē salz /sel / sale /zout/ salt / sūl/ salt /sare/5\n"w{"y!|lčnniiutnitt tt = —-\n\n'];2;2;['saldo sūkalu pulveris', 'no piena'];['sūkalu pulveris', 'piena'];2;0;0;['sūkalu pulveris', 'piena'];[];[]
n74;9;9;142;['cukurs', 'rapšu eļļa', 'maltodekstrīns', 'palmu eļļa', 'pilnpiena pulveris', 'kokosriekstu pārslas', 'emulgators', 'lecitīni', 'sāls'];['ee " a „s cy i tēta ”\ns 5s s* € 8 = * 3 }\nz o: =\nš ere biao\n=. 3. od 0 » =32\nad ow > sc do .0\naka " _ gs 539 =\nā des ss ms a t —\n=0 59 5 396 39\n< bounty šokolādes krēms ar kokosriekstu 3g\na. skaidiņām 200gr. cukurs, rapšu eļļa, > 3\n=. maltodekstrīns, palmu eļļa, pilnpiena pulveris na\n224 j {9%}, kokosriekstu pārslas {6%}, emulgators 53\no | iecilīni, sāls uzglabāt vēsā, sausā vietā ās\n—  neatdzesētun nesasaidēt pēc atvēršanas }=\n8: izlietot 8 nedēļu laikā. piemērots veģetāriešiem 3g\nm ! ieteicams līdz: skat. uz vāka. uzturvērtība 08\nai 100g produkta: enerģetiskā vērtība {kj/kcal} 218\n8 2448kj/588cal, tauki 40g tal skaitā piesātinātās 329\ni taukskābes 139g, ogļhidrāti 55g, tai skaitā m\n* cukurs 42g, proteīns 2,8g, sāls 0,13g ražots >>\n* eu . izplatītājs latvijā sia "ccf baltija", =\na piedrujas iela 22 rīga, latvija, lv-1073\n4 a\n— —rxxh "a\nda\n\n'];1;2;['pilnpiena pulveris'];['pilnpiena pulveris', '42g proteīns'];1;0;1;['pilnpiena pulveris'];[];['42g proteīns']
n75;9;9;61;['auzu pārslas pilngraudu', 'augu eļļa', 'kokosriekstu', 'rapšu', 'cukurs', 'kviešu milti', 'saulespuķu sēklas', 'kefīrs', 'pārtikas sāls'];[': auzu pārslas pilngraudu 38% augu eļļa {kokosriekstu, š:\nsmii cukurs, kviešu milti, saulespuķu sēklas 12%, kefīrs, pārtikas sāls. a\npf produkts ražots darba vidē, kur nevar izslēgt alergēnu {zemesriekstu, ——\n= cituriekstu, olu, sezama sēklu} ietekmi. n\ninformācija 100 g produkta viena porcia  *vienā\npar uzturvērtību satur =13g" — porcijā %\nenerģētiskā 240 = e22113. 3%\nvērtība 517 kcal 67 kcal\n: | 28 g 31 g 4 a\n54 c709 ja a\n\n'];1;3;['kefīrs'];['kefīrs', 'olu', 'viena'];1;0;2;['kefīrs'];[];['olu', 'viena']
n76;9;9;70;['auzu pārslas pilngraudu', 'augu eļļa', 'kokosriekstu', 'rapšu', 'cukurs', 'rozīnes', 'kviešu milti', 'kefīrs', 'pārtikas sāls'];[': auzu pārslas pilngraudu 40 %, augu eļļa {kokosriekstu,\n4 ka cb rozīnes 14%, kviešu milti, kefīrs, pārtikas sāls. „am\nm 5 produkts ražots darba vidē, kur nevar izslēgt alergēnu {zemesriekstu, a\n< cituriekstu, olu, sezama sēklu} ietekmi. pa es pm\nšā | hnformācija —-- 100g produkta viena porcja vienā |\npar uzturvērtību satur =13g — porcijā%\n— — fenerģētiskā = 2012 2021 3%\n= vērtība ? 481 kcal 63kal\ni a i ii a\ntostarp piesātinātās |\ntaukskābes — t0g lūg > ja |\nmmm  onlhidrāti d\n\n'];1;3;['kefīrs'];['kefīrs', 'olu', 'viena'];1;0;2;['kefīrs'];[];['olu', 'viena']
